"cuestionario_individual_id","cuestionario_hogar_id","estado_entrevista","region","tipo_de_residencia"
"388915201  5","388915201",1,"Ayacucho","rural"
"388915301  2","388915301",1,"Ayacucho","rural"
"388915301  3","388915301",1,"Ayacucho","rural"
"388915401  2","388915401",1,"Ayacucho","rural"
"388915501  4","388915501",1,"Ayacucho","rural"
"388915501  6","388915501",1,"Ayacucho","rural"
"388915601  2","388915601",1,"Ayacucho","rural"
"389003201  2","389003201",1,"Ayacucho","rural"
"389003301  3","389003301",1,"Ayacucho","rural"
"389003401  2","389003401",1,"Ayacucho","rural"
"389003401  6","389003401",1,"Ayacucho","rural"
"389003501  3","389003501",1,"Ayacucho","rural"
"389003601  2","389003601",1,"Ayacucho","rural"
"389008601  2","389008601",1,"Ayacucho","rural"
"389008701  2","389008701",1,"Ayacucho","rural"
"389008901  2","389008901",1,"Ayacucho","rural"
"389009001  2","389009001",1,"Ayacucho","rural"
"389010601  2","389010601",1,"Ayacucho","rural"
"389010701  2","389010701",1,"Ayacucho","rural"
"389010801  2","389010801",1,"Ayacucho","rural"
"389010901  2","389010901",1,"Ayacucho","rural"
"389011001  2","389011001",1,"Ayacucho","rural"
"389100601  2","389100601",1,"Ayacucho","rural"
"389100601  4","389100601",1,"Ayacucho","rural"
"389100701  2","389100701",1,"Ayacucho","rural"
"389100801  3","389100801",1,"Ayacucho","rural"
"389100801  4","389100801",1,"Ayacucho","rural"
"389100801  5","389100801",1,"Ayacucho","rural"
"389100801  7","389100801",1,"Ayacucho","rural"
"389100901  2","389100901",1,"Ayacucho","rural"
"389101001  2","389101001",1,"Ayacucho","rural"
"389102901  2","389102901",1,"Ayacucho","rural"
"389102901  6","389102901",1,"Ayacucho","rural"
"389104501  2","389104501",1,"Ayacucho","rural"
"389104701  4","389104701",1,"Ayacucho","rural"
"389108801  2","389108801",1,"Ayacucho","rural"
"389108801  6","389108801",1,"Ayacucho","rural"
"389108901  3","389108901",1,"Ayacucho","rural"
"389108901  5","389108901",1,"Ayacucho","rural"
"389109001  2","389109001",1,"Ayacucho","rural"
"389109001  6","389109001",1,"Ayacucho","rural"
"389109101  2","389109101",1,"Ayacucho","rural"
"389109201  2","389109201",1,"Ayacucho","rural"
"389200601  2","389200601",1,"Ayacucho","rural"
"389201001  3","389201001",1,"Ayacucho","rural"
"389201301  1","389201301",1,"Ayacucho","rural"
"389201701  1","389201701",1,"Ayacucho","rural"
"389201701  2","389201701",1,"Ayacucho","rural"
"389201901  4","389201901",1,"Ayacucho","rural"
"389202101  2","389202101",1,"Ayacucho","rural"
"389202101  6","389202101",1,"Ayacucho","rural"
"389203601  2","389203601",1,"Ayacucho","rural"
"389203601  3","389203601",1,"Ayacucho","rural"
"389203601  5","389203601",1,"Ayacucho","rural"
"389203901  1","389203901",1,"Ayacucho","rural"
"389204701  2","389204701",1,"Ayacucho","rural"
"389205101  2","389205101",1,"Ayacucho","rural"
"389300801  1","389300801",1,"Ayacucho","rural"
"389300801  3","389300801",1,"Ayacucho","rural"
"389300901  2","389300901",1,"Ayacucho","rural"
"389300901  3","389300901",1,"Ayacucho","rural"
"389301101  2","389301101",1,"Ayacucho","rural"
"389303501  2","389303501",1,"Ayacucho","rural"
"389303501  3","389303501",1,"Ayacucho","rural"
"389303701  2","389303701",1,"Ayacucho","rural"
"389303801  2","389303801",1,"Ayacucho","rural"
"389303901  2","389303901",1,"Ayacucho","rural"
"389303901  4","389303901",1,"Ayacucho","rural"
"389305501  1","389305501",1,"Ayacucho","rural"
"389305601  1","389305601",1,"Ayacucho","rural"
"389305701  2","389305701",1,"Ayacucho","rural"
"389305801  2","389305801",1,"Ayacucho","rural"
"389305901  2","389305901",1,"Ayacucho","rural"
"389401101  3","389401101",1,"Ayacucho","rural"
"389401201  2","389401201",1,"Ayacucho","rural"
"389403601  2","389403601",1,"Ayacucho","rural"
"389403801  2","389403801",1,"Ayacucho","rural"
"389403901  2","389403901",1,"Ayacucho","rural"
"389404001  2","389404001",1,"Ayacucho","rural"
"389404801  2","389404801",1,"Ayacucho","rural"
"389404901  2","389404901",1,"Ayacucho","rural"
"389405001  1","389405001",1,"Ayacucho","rural"
"389405201  2","389405201",1,"Ayacucho","rural"
"389508301  1","389508301",1,"Cajamarca","urbano"
"389508801  3","389508801",1,"Cajamarca","urbano"
"389508801  7","389508801",1,"Cajamarca","urbano"
"389511101  1","389511101",1,"Cajamarca","urbano"
"389511101  3","389511101",1,"Cajamarca","urbano"
"389512301  2","389512301",1,"Cajamarca","urbano"
"389600801  3","389600801",1,"Cajamarca","urbano"
"389601001  4","389601001",1,"Cajamarca","urbano"
"389601701  1","389601701",1,"Cajamarca","urbano"
"389602501  2","389602501",1,"Cajamarca","urbano"
"389602801  2","389602801",1,"Cajamarca","urbano"
"389605601  2","389605601",1,"Cajamarca","urbano"
"389605601  3","389605601",1,"Cajamarca","urbano"
"389702301  2","389702301",1,"Cajamarca","urbano"
"389705001  3","389705001",1,"Cajamarca","urbano"
"389709601  1","389709601",1,"Cajamarca","urbano"
"389709601  2","389709601",1,"Cajamarca","urbano"
"389714901  2","389714901",1,"Cajamarca","urbano"
"389714901  4","389714901",1,"Cajamarca","urbano"
"389720301  2","389720301",1,"Cajamarca","urbano"
"389720301  3","389720301",1,"Cajamarca","urbano"
"389725001  2","389725001",1,"Cajamarca","urbano"
"389725101  2","389725101",1,"Cajamarca","urbano"
"389805501  2","389805501",1,"Cajamarca","urbano"
"389806201  1","389806201",1,"Cajamarca","urbano"
"389806801  1","389806801",1,"Cajamarca","urbano"
"389809001  1","389809001",1,"Cajamarca","urbano"
"389810801  2","389810801",1,"Cajamarca","urbano"
"389810901  2","389810901",1,"Cajamarca","urbano"
"389812001  4","389812001",1,"Cajamarca","urbano"
"389813401  5","389813401",1,"Cajamarca","urbano"
"389814701  2","389814701",1,"Cajamarca","urbano"
"389814701  4","389814701",1,"Cajamarca","urbano"
"389904201  1","389904201",1,"Cajamarca","urbano"
"389907001  2","389907001",1,"Cajamarca","urbano"
"389910601  3","389910601",1,"Cajamarca","urbano"
"389910601  5","389910601",1,"Cajamarca","urbano"
"389911101  1","389911101",1,"Cajamarca","urbano"
"389911101  2","389911101",1,"Cajamarca","urbano"
"389912001  3","389912001",1,"Cajamarca","urbano"
"389912001  6","389912001",1,"Cajamarca","urbano"
"389912001  8","389912001",1,"Cajamarca","urbano"
"389912301  2","389912301",1,"Cajamarca","urbano"
"389913501  2","389913501",1,"Cajamarca","urbano"
"389913501  4","389913501",1,"Cajamarca","urbano"
"389913501  5","389913501",1,"Cajamarca","urbano"
"390000701  2","390000701",1,"Cajamarca","urbano"
"390002601  2","390002601",1,"Cajamarca","urbano"
"390003701  3","390003701",1,"Cajamarca","urbano"
"390005301  1","390005301",1,"Cajamarca","urbano"
"390005401  2","390005401",1,"Cajamarca","urbano"
"390006101  6","390006101",1,"Cajamarca","urbano"
"390007101  1","390007101",1,"Cajamarca","urbano"
"390007801  1","390007801",1,"Cajamarca","urbano"
"390007801  2","390007801",1,"Cajamarca","urbano"
"390008801  1","390008801",1,"Cajamarca","urbano"
"390100101  2","390100101",1,"Cajamarca","rural"
"390100101  8","390100101",1,"Cajamarca","rural"
"390100201  2","390100201",1,"Cajamarca","rural"
"390100301  2","390100301",1,"Cajamarca","rural"
"390100501  1","390100501",1,"Cajamarca","rural"
"390104501  2","390104501",1,"Cajamarca","rural"
"390104601  2","390104601",1,"Cajamarca","rural"
"390104701  2","390104701",1,"Cajamarca","rural"
"390104701  3","390104701",1,"Cajamarca","rural"
"390104701  4","390104701",1,"Cajamarca","rural"
"390104801  4","390104801",1,"Cajamarca","rural"
"390104901  2","390104901",1,"Cajamarca","rural"
"390114601  2","390114601",1,"Cajamarca","rural"
"390114701  2","390114701",1,"Cajamarca","rural"
"390115001  2","390115001",1,"Cajamarca","rural"
"390200101  2","390200101",1,"Cajamarca","rural"
"390200101  4","390200101",1,"Cajamarca","rural"
"390200201  2","390200201",1,"Cajamarca","rural"
"390200401  2","390200401",1,"Cajamarca","rural"
"390200501  2","390200501",1,"Cajamarca","rural"
"390200501  4","390200501",1,"Cajamarca","rural"
"390200501  7","390200501",1,"Cajamarca","rural"
"390208901  2","390208901",1,"Cajamarca","rural"
"390209001  2","390209001",1,"Cajamarca","rural"
"390209001  3","390209001",1,"Cajamarca","rural"
"390209101  4","390209101",1,"Cajamarca","rural"
"390209201  2","390209201",1,"Cajamarca","rural"
"390209301  2","390209301",1,"Cajamarca","rural"
"390209301  3","390209301",1,"Cajamarca","rural"
"390209301  6","390209301",1,"Cajamarca","rural"
"390212401  2","390212401",1,"Cajamarca","rural"
"390212601  2","390212601",1,"Cajamarca","rural"
"390300601  2","390300601",1,"Cajamarca","rural"
"390300701  2","390300701",1,"Cajamarca","rural"
"390300701  5","390300701",1,"Cajamarca","rural"
"390300801  2","390300801",1,"Cajamarca","rural"
"390301001  2","390301001",1,"Cajamarca","rural"
"390301001  4","390301001",1,"Cajamarca","rural"
"390301201  1","390301201",1,"Cajamarca","rural"
"390301301  4","390301301",1,"Cajamarca","rural"
"390301401  2","390301401",1,"Cajamarca","rural"
"390301501  2","390301501",1,"Cajamarca","rural"
"390302901  3","390302901",1,"Cajamarca","rural"
"390303001  2","390303001",1,"Cajamarca","rural"
"390303001  4","390303001",1,"Cajamarca","rural"
"390303001  5","390303001",1,"Cajamarca","rural"
"390303101  4","390303101",1,"Cajamarca","rural"
"390303201  2","390303201",1,"Cajamarca","rural"
"390406101  2","390406101",1,"Cajamarca","rural"
"390406301  2","390406301",1,"Cajamarca","rural"
"390406501  4","390406501",1,"Cajamarca","rural"
"390406501  5","390406501",1,"Cajamarca","rural"
"390406501  6","390406501",1,"Cajamarca","rural"
"390408101  2","390408101",1,"Cajamarca","rural"
"390408101  3","390408101",1,"Cajamarca","rural"
"390408101  4","390408101",1,"Cajamarca","rural"
"390408201  2","390408201",1,"Cajamarca","rural"
"390408401  2","390408401",1,"Cajamarca","rural"
"390411401  2","390411401",1,"Cajamarca","rural"
"390411601  2","390411601",1,"Cajamarca","rural"
"390411801  2","390411801",1,"Cajamarca","rural"
"390411801  3","390411801",1,"Cajamarca","rural"
"390501201  2","390501201",1,"Cajamarca","rural"
"390501301  2","390501301",1,"Cajamarca","rural"
"390501301  3","390501301",1,"Cajamarca","rural"
"390501301  4","390501301",1,"Cajamarca","rural"
"390501501  2","390501501",1,"Cajamarca","rural"
"390503001  2","390503001",1,"Cajamarca","rural"
"390503101  1","390503101",1,"Cajamarca","rural"
"390503301  1","390503301",1,"Cajamarca","rural"
"390503301  2","390503301",1,"Cajamarca","rural"
"390504801  1","390504801",1,"Cajamarca","rural"
"390505001  2","390505001",1,"Cajamarca","rural"
"390505101  2","390505101",1,"Cajamarca","rural"
"390505201  2","390505201",1,"Cajamarca","rural"
"390600201  2","390600201",1,"Cajamarca","rural"
"390600401  2","390600401",1,"Cajamarca","rural"
"390600401  5","390600401",1,"Cajamarca","rural"
"390600501  2","390600501",1,"Cajamarca","rural"
"390600501  4","390600501",1,"Cajamarca","rural"
"390604101  2","390604101",1,"Cajamarca","rural"
"390604401  4","390604401",1,"Cajamarca","rural"
"390612301  2","390612301",1,"Cajamarca","rural"
"390612301  4","390612301",1,"Cajamarca","rural"
"390612401  2","390612401",1,"Cajamarca","rural"
"390703601  2","390703601",1,"Cajamarca","rural"
"390703601  3","390703601",1,"Cajamarca","rural"
"390703701  2","390703701",1,"Cajamarca","rural"
"390703801  2","390703801",1,"Cajamarca","rural"
"390704001  2","390704001",1,"Cajamarca","rural"
"390704001  4","390704001",1,"Cajamarca","rural"
"390712601  2","390712601",1,"Cajamarca","rural"
"390712701  2","390712701",1,"Cajamarca","rural"
"390712801  2","390712801",1,"Cajamarca","rural"
"390712901  2","390712901",1,"Cajamarca","rural"
"390713001  2","390713001",1,"Cajamarca","rural"
"390716201  2","390716201",1,"Cajamarca","rural"
"390716301  2","390716301",1,"Cajamarca","rural"
"390716501  2","390716501",1,"Cajamarca","rural"
"390800301  1","390800301",1,"Cajamarca","rural"
"390800401  3","390800401",1,"Cajamarca","rural"
"390800401  5","390800401",1,"Cajamarca","rural"
"390800501  1","390800501",1,"Cajamarca","rural"
"390803901  2","390803901",1,"Cajamarca","rural"
"390803901  3","390803901",1,"Cajamarca","rural"
"390804001  2","390804001",1,"Cajamarca","rural"
"390809301  2","390809301",1,"Cajamarca","rural"
"390809401  2","390809401",1,"Cajamarca","rural"
"390809401  3","390809401",1,"Cajamarca","rural"
"390809501  1","390809501",1,"Cajamarca","rural"
"390809601  2","390809601",1,"Cajamarca","rural"
"390903801  5","390903801",1,"Cajamarca","rural"
"390904001  2","390904001",1,"Cajamarca","rural"
"390904101  2","390904101",1,"Cajamarca","rural"
"390904201  4","390904201",1,"Cajamarca","rural"
"390906201  1","390906201",1,"Cajamarca","rural"
"390906201  2","390906201",1,"Cajamarca","rural"
"390906201  3","390906201",1,"Cajamarca","rural"
"390906401  2","390906401",1,"Cajamarca","rural"
"390906501  2","390906501",1,"Cajamarca","rural"
"390906601  2","390906601",1,"Cajamarca","rural"
"390909201  2","390909201",1,"Cajamarca","rural"
"390909301  2","390909301",1,"Cajamarca","rural"
"390909401  2","390909401",1,"Cajamarca","rural"
"390909501  2","390909501",1,"Cajamarca","rural"
"390909601  3","390909601",1,"Cajamarca","rural"
"391005201  2","391005201",1,"Cajamarca","rural"
"391005201  3","391005201",1,"Cajamarca","rural"
"391005301  2","391005301",1,"Cajamarca","rural"
"391005301  3","391005301",1,"Cajamarca","rural"
"391005501  2","391005501",1,"Cajamarca","rural"
"391005501  4","391005501",1,"Cajamarca","rural"
"391005501  5","391005501",1,"Cajamarca","rural"
"391005601  2","391005601",1,"Cajamarca","rural"
"391014901  2","391014901",1,"Cajamarca","rural"
"391015101  1","391015101",1,"Cajamarca","rural"
"391015201  2","391015201",1,"Cajamarca","rural"
"391017801  2","391017801",1,"Cajamarca","rural"
"391017801  4","391017801",1,"Cajamarca","rural"
"391017901  2","391017901",1,"Cajamarca","rural"
"391018001  2","391018001",1,"Cajamarca","rural"
"391100201  2","391100201",1,"Cajamarca","rural"
"391100201  4","391100201",1,"Cajamarca","rural"
"391101101  2","391101101",1,"Cajamarca","rural"
"391101801  2","391101801",1,"Cajamarca","rural"
"391101901  2","391101901",1,"Cajamarca","rural"
"391102101  2","391102101",1,"Cajamarca","rural"
"391102201  2","391102201",1,"Cajamarca","rural"
"391103201  2","391103201",1,"Cajamarca","rural"
"391104301  2","391104301",1,"Cajamarca","rural"
"391104301  4","391104301",1,"Cajamarca","rural"
"391104601  2","391104601",1,"Cajamarca","rural"
"391104801  2","391104801",1,"Cajamarca","rural"
"391105501  2","391105501",1,"Cajamarca","rural"
"391105701  2","391105701",1,"Cajamarca","rural"
"391105701  3","391105701",1,"Cajamarca","rural"
"391105701  4","391105701",1,"Cajamarca","rural"
"391105701  5","391105701",1,"Cajamarca","rural"
"391107601  2","391107601",1,"Cajamarca","rural"
"391200401  3","391200401",1,"Callao","urbano"
"391200401  5","391200401",1,"Callao","urbano"
"391200401  9","391200401",1,"Callao","urbano"
"391201501  2","391201501",1,"Callao","urbano"
"391201501  4","391201501",1,"Callao","urbano"
"391203201  1","391203201",1,"Callao","urbano"
"391203201  2","391203201",1,"Callao","urbano"
"391203201  3","391203201",1,"Callao","urbano"
"391204501  2","391204501",1,"Callao","urbano"
"391204801  2","391204801",1,"Callao","urbano"
"391204801  3","391204801",1,"Callao","urbano"
"391205401  1","391205401",1,"Callao","urbano"
"391205501  2","391205501",1,"Callao","urbano"
"391206201  2","391206201",1,"Callao","urbano"
"391208101  2","391208101",1,"Callao","urbano"
"391208101  5","391208101",1,"Callao","urbano"
"391208101  9","391208101",1,"Callao","urbano"
"391208801  2","391208801",1,"Callao","urbano"
"391301501  1","391301501",1,"Callao","urbano"
"391301501  2","391301501",1,"Callao","urbano"
"391301801  1","391301801",1,"Callao","urbano"
"391301801  3","391301801",1,"Callao","urbano"
"391303501  1","391303501",1,"Callao","urbano"
"391303501  3","391303501",1,"Callao","urbano"
"391306701  2","391306701",1,"Callao","urbano"
"391306701  6","391306701",1,"Callao","urbano"
"391307201  2","391307201",1,"Callao","urbano"
"391308001  2","391308001",1,"Callao","urbano"
"391308001  6","391308001",1,"Callao","urbano"
"391309501  4","391309501",1,"Callao","urbano"
"391311101  3","391311101",1,"Callao","urbano"
"391400901  1","391400901",1,"Callao","urbano"
"391400901  3","391400901",1,"Callao","urbano"
"391401101  1","391401101",1,"Callao","urbano"
"391404701  2","391404701",1,"Callao","urbano"
"391404702  1","391404702",1,"Callao","urbano"
"391407601  1","391407601",1,"Callao","urbano"
"391408201  2","391408201",1,"Callao","urbano"
"391408601  2","391408601",1,"Callao","urbano"
"391409101  2","391409101",1,"Callao","urbano"
"391409101  3","391409101",1,"Callao","urbano"
"391412001  2","391412001",1,"Callao","urbano"
"391502401  2","391502401",1,"Callao","urbano"
"391503901  1","391503901",1,"Callao","urbano"
"391503901  5","391503901",1,"Callao","urbano"
"391504001  3","391504001",1,"Callao","urbano"
"391504001  5","391504001",1,"Callao","urbano"
"391504001  6","391504001",1,"Callao","urbano"
